itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
FACADE-14895,construction,Stone Cladding,Marble Cladding - Rainscreen - 30 mm - Natural Split,"Supply and install 30 mm natural split marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14896,construction,Stone Cladding,Marble Cladding - Rainscreen - 30 mm - Polished,"Supply and install 30 mm polished marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14897,construction,Stone Cladding,Marble Cladding - Rainscreen - 30 mm - Sandblasted,"Supply and install 30 mm sandblasted marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14898,construction,Stone Cladding,Marble Cladding - Rainscreen - 40 mm - Bush-Hammered,"Supply and install 40 mm bush-hammered marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14899,construction,Stone Cladding,Marble Cladding - Rainscreen - 40 mm - Flamed,"Supply and install 40 mm flamed marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14900,construction,Stone Cladding,Marble Cladding - Rainscreen - 40 mm - Honed,"Supply and install 40 mm honed marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14901,construction,Stone Cladding,Marble Cladding - Rainscreen - 40 mm - Leathered,"Supply and install 40 mm leathered marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14902,construction,Stone Cladding,Marble Cladding - Rainscreen - 40 mm - Natural Split,"Supply and install 40 mm natural split marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14903,construction,Stone Cladding,Marble Cladding - Rainscreen - 40 mm - Polished,"Supply and install 40 mm polished marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14904,construction,Stone Cladding,Marble Cladding - Rainscreen - 40 mm - Sandblasted,"Supply and install 40 mm sandblasted marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14905,construction,Stone Cladding,Marble Cladding - Rainscreen - 50 mm - Bush-Hammered,"Supply and install 50 mm bush-hammered marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14906,construction,Stone Cladding,Marble Cladding - Rainscreen - 50 mm - Flamed,"Supply and install 50 mm flamed marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14907,construction,Stone Cladding,Marble Cladding - Rainscreen - 50 mm - Honed,"Supply and install 50 mm honed marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14908,construction,Stone Cladding,Marble Cladding - Rainscreen - 50 mm - Leathered,"Supply and install 50 mm leathered marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14909,construction,Stone Cladding,Marble Cladding - Rainscreen - 50 mm - Natural Split,"Supply and install 50 mm natural split marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14910,construction,Stone Cladding,Marble Cladding - Rainscreen - 50 mm - Polished,"Supply and install 50 mm polished marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14911,construction,Stone Cladding,Marble Cladding - Rainscreen - 50 mm - Sandblasted,"Supply and install 50 mm sandblasted marble façade cladding using rainscreen system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14912,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 20 mm - Bush-Hammered,"Supply and install 20 mm bush-hammered marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14913,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 20 mm - Flamed,"Supply and install 20 mm flamed marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14914,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 20 mm - Honed,"Supply and install 20 mm honed marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14915,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 20 mm - Leathered,"Supply and install 20 mm leathered marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14916,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 20 mm - Natural Split,"Supply and install 20 mm natural split marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14917,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 20 mm - Polished,"Supply and install 20 mm polished marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14918,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 20 mm - Sandblasted,"Supply and install 20 mm sandblasted marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14919,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 25 mm - Bush-Hammered,"Supply and install 25 mm bush-hammered marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14920,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 25 mm - Flamed,"Supply and install 25 mm flamed marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14921,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 25 mm - Honed,"Supply and install 25 mm honed marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14922,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 25 mm - Leathered,"Supply and install 25 mm leathered marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14923,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 25 mm - Natural Split,"Supply and install 25 mm natural split marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14924,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 25 mm - Polished,"Supply and install 25 mm polished marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14925,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 25 mm - Sandblasted,"Supply and install 25 mm sandblasted marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14926,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 30 mm - Bush-Hammered,"Supply and install 30 mm bush-hammered marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14927,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 30 mm - Flamed,"Supply and install 30 mm flamed marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14928,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 30 mm - Honed,"Supply and install 30 mm honed marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14929,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 30 mm - Leathered,"Supply and install 30 mm leathered marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
FACADE-14930,construction,Stone Cladding,Marble Cladding - Undercut Anchor - 30 mm - Natural Split,"Supply and install 30 mm natural split marble façade cladding using undercut anchor system, including panels, anchors or adhesive, subframe, restraints, joints, flashings, sealants and protection. | Code Ref: 04 42 00 / OmniClass 23-13 31 21 | Spec: Stone Type/Source: ___ | Thickness: ___ | Panel Size: ___ | Finish: ___ | Fixing System: ___ | Anchor Material: ___ | Subframe: ___ | Design Load: ___ | Water Absorption: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, structural design, local code, tested system, manufacturer data and consultant requirements.",,m²,,,,,,,
