itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
CLOSE-04786,construction,O&M Manuals,Final Roofing Maintenance Manual - Native Software,"Prepare, coordinate, compile and submit final roofing maintenance manual in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04787,construction,O&M Manuals,Final Roofing Maintenance Manual - PDF,"Prepare, coordinate, compile and submit final roofing maintenance manual in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04788,construction,O&M Manuals,Final Roofing Maintenance Manual - Printed Copy,"Prepare, coordinate, compile and submit final roofing maintenance manual in printed copy format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04789,construction,O&M Manuals,Final Roofing Manufacturer Literature Compilation - Cloud Portal,"Prepare, coordinate, compile and submit final roofing manufacturer literature compilation in cloud portal format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04790,construction,O&M Manuals,Final Roofing Manufacturer Literature Compilation - Editable Source,"Prepare, coordinate, compile and submit final roofing manufacturer literature compilation in editable source format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04791,construction,O&M Manuals,Final Roofing Manufacturer Literature Compilation - Native Software,"Prepare, coordinate, compile and submit final roofing manufacturer literature compilation in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04792,construction,O&M Manuals,Final Roofing Manufacturer Literature Compilation - PDF,"Prepare, coordinate, compile and submit final roofing manufacturer literature compilation in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04793,construction,O&M Manuals,Final Roofing Manufacturer Literature Compilation - Printed Copy,"Prepare, coordinate, compile and submit final roofing manufacturer literature compilation in printed copy format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04794,construction,O&M Manuals,Final Roofing Operation Manual - Cloud Portal,"Prepare, coordinate, compile and submit final roofing operation manual in cloud portal format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04795,construction,O&M Manuals,Final Roofing Operation Manual - Editable Source,"Prepare, coordinate, compile and submit final roofing operation manual in editable source format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04796,construction,O&M Manuals,Final Roofing Operation Manual - Native Software,"Prepare, coordinate, compile and submit final roofing operation manual in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04797,construction,O&M Manuals,Final Roofing Operation Manual - PDF,"Prepare, coordinate, compile and submit final roofing operation manual in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04798,construction,O&M Manuals,Final Roofing Operation Manual - Printed Copy,"Prepare, coordinate, compile and submit final roofing operation manual in printed copy format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04799,construction,O&M Manuals,Final Roofing Preventive Maintenance Manual - Cloud Portal,"Prepare, coordinate, compile and submit final roofing preventive maintenance manual in cloud portal format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04800,construction,O&M Manuals,Final Roofing Preventive Maintenance Manual - Editable Source,"Prepare, coordinate, compile and submit final roofing preventive maintenance manual in editable source format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04801,construction,O&M Manuals,Final Roofing Preventive Maintenance Manual - Native Software,"Prepare, coordinate, compile and submit final roofing preventive maintenance manual in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04802,construction,O&M Manuals,Final Roofing Preventive Maintenance Manual - PDF,"Prepare, coordinate, compile and submit final roofing preventive maintenance manual in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04803,construction,O&M Manuals,Final Roofing Preventive Maintenance Manual - Printed Copy,"Prepare, coordinate, compile and submit final roofing preventive maintenance manual in printed copy format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04804,construction,O&M Manuals,Final Roofing Troubleshooting Manual - Cloud Portal,"Prepare, coordinate, compile and submit final roofing troubleshooting manual in cloud portal format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04805,construction,O&M Manuals,Final Roofing Troubleshooting Manual - Editable Source,"Prepare, coordinate, compile and submit final roofing troubleshooting manual in editable source format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04806,construction,O&M Manuals,Final Roofing Troubleshooting Manual - Native Software,"Prepare, coordinate, compile and submit final roofing troubleshooting manual in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04807,construction,O&M Manuals,Final Roofing Troubleshooting Manual - PDF,"Prepare, coordinate, compile and submit final roofing troubleshooting manual in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04808,construction,O&M Manuals,Final Roofing Troubleshooting Manual - Printed Copy,"Prepare, coordinate, compile and submit final roofing troubleshooting manual in printed copy format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04809,construction,O&M Manuals,Final Specialist Systems Combined O&M Manual - Cloud Portal,"Prepare, coordinate, compile and submit final specialist systems combined o&m manual in cloud portal format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04810,construction,O&M Manuals,Final Specialist Systems Combined O&M Manual - Editable Source,"Prepare, coordinate, compile and submit final specialist systems combined o&m manual in editable source format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04811,construction,O&M Manuals,Final Specialist Systems Combined O&M Manual - Native Software,"Prepare, coordinate, compile and submit final specialist systems combined o&m manual in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04812,construction,O&M Manuals,Final Specialist Systems Combined O&M Manual - PDF,"Prepare, coordinate, compile and submit final specialist systems combined o&m manual in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04813,construction,O&M Manuals,Final Specialist Systems Combined O&M Manual - Printed Copy,"Prepare, coordinate, compile and submit final specialist systems combined o&m manual in printed copy format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04814,construction,O&M Manuals,Final Specialist Systems Emergency Procedures Manual - Cloud Portal,"Prepare, coordinate, compile and submit final specialist systems emergency procedures manual in cloud portal format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04815,construction,O&M Manuals,Final Specialist Systems Emergency Procedures Manual - Editable Source,"Prepare, coordinate, compile and submit final specialist systems emergency procedures manual in editable source format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04816,construction,O&M Manuals,Final Specialist Systems Emergency Procedures Manual - Native Software,"Prepare, coordinate, compile and submit final specialist systems emergency procedures manual in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04817,construction,O&M Manuals,Final Specialist Systems Emergency Procedures Manual - PDF,"Prepare, coordinate, compile and submit final specialist systems emergency procedures manual in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04818,construction,O&M Manuals,Final Specialist Systems Emergency Procedures Manual - Printed Copy,"Prepare, coordinate, compile and submit final specialist systems emergency procedures manual in printed copy format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04819,construction,O&M Manuals,Final Specialist Systems Maintenance Manual - Cloud Portal,"Prepare, coordinate, compile and submit final specialist systems maintenance manual in cloud portal format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04820,construction,O&M Manuals,Final Specialist Systems Maintenance Manual - Editable Source,"Prepare, coordinate, compile and submit final specialist systems maintenance manual in editable source format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04821,construction,O&M Manuals,Final Specialist Systems Maintenance Manual - Native Software,"Prepare, coordinate, compile and submit final specialist systems maintenance manual in native software format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-04822,construction,O&M Manuals,Final Specialist Systems Maintenance Manual - PDF,"Prepare, coordinate, compile and submit final specialist systems maintenance manual in pdf format, including equipment data, operating procedures, maintenance requirements, safety information, troubleshooting, spare parts and approved manufacturer literature. | Code Ref: 01 78 23 / OmniClass 23-11 31 13 | Spec: Discipline/System: ___ | Manual Type: ___ | Revision: ___ | Format: ___ | Number of Copies: ___ | CDE/Portal: ___ | Approval Status: ___ | Standard: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
