itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
SITEINF-00013,construction,Drainage Structures and Culverts,Triple Cell Arch Culvert - Large,"Construct complete triple cell large arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00014,construction,Drainage Structures and Culverts,Triple Cell Arch Culvert - Medium,"Construct complete triple cell medium arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00015,construction,Drainage Structures and Culverts,Triple Cell Arch Culvert - Project-Specific,"Construct complete triple cell project-specific arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00016,construction,Drainage Structures and Culverts,Triple Cell Arch Culvert - Small,"Construct complete triple cell small arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00017,construction,Drainage Structures and Culverts,Triple Cell Box Culvert - Large,"Construct complete triple cell large box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00018,construction,Drainage Structures and Culverts,Triple Cell Box Culvert - Medium,"Construct complete triple cell medium box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00019,construction,Drainage Structures and Culverts,Triple Cell Box Culvert - Project-Specific,"Construct complete triple cell project-specific box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00020,construction,Drainage Structures and Culverts,Triple Cell Box Culvert - Small,"Construct complete triple cell small box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00021,construction,Drainage Structures and Culverts,Triple Cell Pipe Culvert - Large,"Construct complete triple cell large pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00022,construction,Drainage Structures and Culverts,Triple Cell Pipe Culvert - Medium,"Construct complete triple cell medium pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00023,construction,Drainage Structures and Culverts,Triple Cell Pipe Culvert - Project-Specific,"Construct complete triple cell project-specific pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00024,construction,Drainage Structures and Culverts,Triple Cell Pipe Culvert - Small,"Construct complete triple cell small pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00025,construction,Drainage Structures and Culverts,Twin Cell Arch Culvert - Large,"Construct complete twin cell large arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00026,construction,Drainage Structures and Culverts,Twin Cell Arch Culvert - Medium,"Construct complete twin cell medium arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00027,construction,Drainage Structures and Culverts,Twin Cell Arch Culvert - Project-Specific,"Construct complete twin cell project-specific arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00028,construction,Drainage Structures and Culverts,Twin Cell Arch Culvert - Small,"Construct complete twin cell small arch culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00029,construction,Drainage Structures and Culverts,Twin Cell Box Culvert - Large,"Construct complete twin cell large box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00030,construction,Drainage Structures and Culverts,Twin Cell Box Culvert - Medium,"Construct complete twin cell medium box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00031,construction,Drainage Structures and Culverts,Twin Cell Box Culvert - Project-Specific,"Construct complete twin cell project-specific box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00032,construction,Drainage Structures and Culverts,Twin Cell Box Culvert - Small,"Construct complete twin cell small box culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00033,construction,Drainage Structures and Culverts,Twin Cell Pipe Culvert - Large,"Construct complete twin cell large pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00034,construction,Drainage Structures and Culverts,Twin Cell Pipe Culvert - Medium,"Construct complete twin cell medium pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00035,construction,Drainage Structures and Culverts,Twin Cell Pipe Culvert - Project-Specific,"Construct complete twin cell project-specific pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00036,construction,Drainage Structures and Culverts,Twin Cell Pipe Culvert - Small,"Construct complete twin cell small pipe culvert, including excavation, bedding, structural concrete or pipe units, joints, headwalls, wingwalls, aprons, erosion protection and reinstatement. | Code Ref: 33 40 00 / OmniClass 23-27 17 13 | Spec: Type: ___ | Clear Size: ___ | Number of Cells: ___ | Material: ___ | Concrete Grade: ___ | Reinforcement: ___ | Design Flow: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00037,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 120 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 120 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00038,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 150 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 150 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00039,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 16 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 16 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00040,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 185 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 185 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00041,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 240 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 240 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00042,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 25 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 25 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00043,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 300 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 300 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00044,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 35 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 35 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00045,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 400 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 400 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00046,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 50 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 50 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00047,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 500 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 500 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00048,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 630 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 630 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
SITEINF-00049,construction,Electrical Infrastructure - LV Cables,LV 0.6/1 kV Direct-Buried Cable Cable - 70 mm²,"Supply, install, joint, terminate, test and commission LV 0.6/1 kV Direct-Buried Cable cable in size 70 mm², including pulling, rollers, identification, glands, lugs, bonding and accessories. | Code Ref: 33 71 13 / OmniClass 23-27 19 15 | Spec: Voltage Grade: ___ | Conductor Material: ___ | Core Count: ___ | Size: ___ | Insulation: ___ | Armour: ___ | Sheath: ___ | Short-Circuit Rating: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, utility authority requirements, approved materials and consultant specifications.",,LM,,,,,,,
