itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
ROOF-00037,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - 3-Coat System - Wet Roof Zone,"Prepare substrate and apply acrylic liquid membrane as a 3-coat system system to wet roof zone, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00038,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Heavy-Duty Reinforced System - Gutter,"Prepare substrate and apply acrylic liquid membrane as a heavy-duty reinforced system system to gutter, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00039,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Heavy-Duty Reinforced System - Parapet,"Prepare substrate and apply acrylic liquid membrane as a heavy-duty reinforced system system to parapet, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00040,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Heavy-Duty Reinforced System - Penetration Detail,"Prepare substrate and apply acrylic liquid membrane as a heavy-duty reinforced system system to penetration detail, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00041,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Heavy-Duty Reinforced System - Plant Base,"Prepare substrate and apply acrylic liquid membrane as a heavy-duty reinforced system system to plant base, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00042,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Heavy-Duty Reinforced System - Roof Field,"Prepare substrate and apply acrylic liquid membrane as a heavy-duty reinforced system system to roof field, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00043,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Heavy-Duty Reinforced System - Upstand,"Prepare substrate and apply acrylic liquid membrane as a heavy-duty reinforced system system to upstand, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00044,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Heavy-Duty Reinforced System - Wet Roof Zone,"Prepare substrate and apply acrylic liquid membrane as a heavy-duty reinforced system system to wet roof zone, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00045,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + 2 Coats - Gutter,"Prepare substrate and apply acrylic liquid membrane as a primer + 2 coats system to gutter, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00046,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + 2 Coats - Parapet,"Prepare substrate and apply acrylic liquid membrane as a primer + 2 coats system to parapet, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00047,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + 2 Coats - Penetration Detail,"Prepare substrate and apply acrylic liquid membrane as a primer + 2 coats system to penetration detail, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00048,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + 2 Coats - Plant Base,"Prepare substrate and apply acrylic liquid membrane as a primer + 2 coats system to plant base, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00049,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + 2 Coats - Roof Field,"Prepare substrate and apply acrylic liquid membrane as a primer + 2 coats system to roof field, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00050,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + 2 Coats - Upstand,"Prepare substrate and apply acrylic liquid membrane as a primer + 2 coats system to upstand, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00051,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + 2 Coats - Wet Roof Zone,"Prepare substrate and apply acrylic liquid membrane as a primer + 2 coats system to wet roof zone, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00052,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + Reinforcement + 2 Coats - Gutter,"Prepare substrate and apply acrylic liquid membrane as a primer + reinforcement + 2 coats system to gutter, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
ROOF-00053,construction,Liquid-Applied Waterproofing,Acrylic Liquid Membrane - Primer + Reinforcement + 2 Coats - Parapet,"Prepare substrate and apply acrylic liquid membrane as a primer + reinforcement + 2 coats system to parapet, including primer, reinforcement fabric where required, detailing, curing, protection and testing. | Code Ref: 07 14 00 / OmniClass 23-13 31 11 | Spec: Product Type: ___ | Primer: ___ | Reinforcement: ___ | Dry Film Thickness: ___ | Coverage: ___ | Colour: ___ | UV Resistance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,m²,,,,,,,
