itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
TEMPWK-04918,construction,Temporary Power,Removal - Temporary Power Meter - 1000 A,"Provide removal of 1000 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04919,construction,Temporary Power,Removal - Temporary Power Meter - 16 A,"Provide removal of 16 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04920,construction,Temporary Power,Removal - Temporary Power Meter - 160 A,"Provide removal of 160 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04921,construction,Temporary Power,Removal - Temporary Power Meter - 250 A,"Provide removal of 250 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04922,construction,Temporary Power,Removal - Temporary Power Meter - 32 A,"Provide removal of 32 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04923,construction,Temporary Power,Removal - Temporary Power Meter - 400 A,"Provide removal of 400 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04924,construction,Temporary Power,Removal - Temporary Power Meter - 63 A,"Provide removal of 63 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04925,construction,Temporary Power,Removal - Temporary Power Meter - 630 A,"Provide removal of 630 A temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04926,construction,Temporary Power,Removal - Temporary Power Meter - Project-Specific,"Provide removal of Project-Specific temporary power meter complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04927,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 100 A,"Provide removal of 100 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04928,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 1000 A,"Provide removal of 1000 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04929,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 16 A,"Provide removal of 16 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04930,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 160 A,"Provide removal of 160 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04931,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 250 A,"Provide removal of 250 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04932,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 32 A,"Provide removal of 32 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04933,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 400 A,"Provide removal of 400 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04934,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 63 A,"Provide removal of 63 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04935,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - 630 A,"Provide removal of 630 A temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04936,construction,Temporary Power,Removal - Temporary Socket Outlet Panel - Project-Specific,"Provide removal of Project-Specific temporary socket outlet panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04937,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 100 A,"Provide removal of 100 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04938,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 1000 A,"Provide removal of 1000 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04939,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 16 A,"Provide removal of 16 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04940,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 160 A,"Provide removal of 160 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04941,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 250 A,"Provide removal of 250 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04942,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 32 A,"Provide removal of 32 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04943,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 400 A,"Provide removal of 400 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04944,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 63 A,"Provide removal of 63 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04945,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - 630 A,"Provide removal of 630 A temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04946,construction,Temporary Power,Removal - Temporary Sub-Main Distribution Board - Project-Specific,"Provide removal of Project-Specific temporary sub-main distribution board complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04947,construction,Temporary Power,Removal - Temporary Transformer - 100 A,"Provide removal of 100 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04948,construction,Temporary Power,Removal - Temporary Transformer - 1000 A,"Provide removal of 1000 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04949,construction,Temporary Power,Removal - Temporary Transformer - 16 A,"Provide removal of 16 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04950,construction,Temporary Power,Removal - Temporary Transformer - 160 A,"Provide removal of 160 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04951,construction,Temporary Power,Removal - Temporary Transformer - 250 A,"Provide removal of 250 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04952,construction,Temporary Power,Removal - Temporary Transformer - 32 A,"Provide removal of 32 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04953,construction,Temporary Power,Removal - Temporary Transformer - 400 A,"Provide removal of 400 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04954,construction,Temporary Power,Removal - Temporary Transformer - 63 A,"Provide removal of 63 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04955,construction,Temporary Power,Removal - Temporary Transformer - 630 A,"Provide removal of 630 A temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04956,construction,Temporary Power,Removal - Temporary Transformer - Project-Specific,"Provide removal of Project-Specific temporary transformer complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-04957,construction,Temporary Power,Supply and Installation - Temporary ATS Panel - 100 A,"Provide supply and installation of 100 A temporary ats panel complete with enclosure, protection, metering, earthing, labels, supports, cabling interfaces and testing. | Code Ref: 01 51 00 / OmniClass 23-27 00 00 | Spec: Equipment Type: ___ | Rating: ___ | Voltage/Phase: ___ | Short-Circuit Rating: ___ | IP Rating: ___ | Protection: ___ | Metering: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
