itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
ARCHFIN-05527,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Polished - Internal dry area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05528,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Polished - Internal wet area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05529,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Polished - External sheltered area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05530,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Polished - External exposed area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05531,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Polished - High-traffic area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05532,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Polished - Back-of-house area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05533,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Honed - Internal dry area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05534,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Honed - Internal wet area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05535,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Honed - External sheltered area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05536,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Honed - External exposed area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05537,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Honed - High-traffic area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05538,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Honed - Back-of-house area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05539,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Matt - Internal dry area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05540,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Matt - Internal wet area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05541,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Matt - External sheltered area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05542,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Matt - External exposed area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05543,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Matt - High-traffic area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05544,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Matt - Back-of-house area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05545,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Gloss - Internal dry area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05546,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Gloss - Internal wet area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05547,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Gloss - External sheltered area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05548,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Gloss - External exposed area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05549,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Gloss - High-traffic area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05550,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Gloss - Back-of-house area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05551,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Textured - Internal dry area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-05552,interior-fit-out,Brickwork,Fire brickwork - 50 mm - Textured - Internal wet area,"Supply and install fire brickwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 20 00 | Spec: Material/Type: ___ | Thickness: 50 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
