itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
ARCHFIN-38511,interior-fit-out,Carpet,Entrance matting system - 10 mm - Honed - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38512,interior-fit-out,Carpet,Entrance matting system - 10 mm - Honed - External exposed area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38513,interior-fit-out,Carpet,Entrance matting system - 10 mm - Honed - High-traffic area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38514,interior-fit-out,Carpet,Entrance matting system - 10 mm - Honed - Back-of-house area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38515,interior-fit-out,Carpet,Entrance matting system - 10 mm - Matt - Internal dry area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38516,interior-fit-out,Carpet,Entrance matting system - 10 mm - Matt - Internal wet area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38517,interior-fit-out,Carpet,Entrance matting system - 10 mm - Matt - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38518,interior-fit-out,Carpet,Entrance matting system - 10 mm - Matt - External exposed area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38519,interior-fit-out,Carpet,Entrance matting system - 10 mm - Matt - High-traffic area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38520,interior-fit-out,Carpet,Entrance matting system - 10 mm - Matt - Back-of-house area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38521,interior-fit-out,Carpet,Entrance matting system - 10 mm - Gloss - Internal dry area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38522,interior-fit-out,Carpet,Entrance matting system - 10 mm - Gloss - Internal wet area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38523,interior-fit-out,Carpet,Entrance matting system - 10 mm - Gloss - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38524,interior-fit-out,Carpet,Entrance matting system - 10 mm - Gloss - External exposed area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38525,interior-fit-out,Carpet,Entrance matting system - 10 mm - Gloss - High-traffic area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38526,interior-fit-out,Carpet,Entrance matting system - 10 mm - Gloss - Back-of-house area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38527,interior-fit-out,Carpet,Entrance matting system - 10 mm - Textured - Internal dry area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38528,interior-fit-out,Carpet,Entrance matting system - 10 mm - Textured - Internal wet area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38529,interior-fit-out,Carpet,Entrance matting system - 10 mm - Textured - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38530,interior-fit-out,Carpet,Entrance matting system - 10 mm - Textured - External exposed area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38531,interior-fit-out,Carpet,Entrance matting system - 10 mm - Textured - High-traffic area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38532,interior-fit-out,Carpet,Entrance matting system - 10 mm - Textured - Back-of-house area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38533,interior-fit-out,Carpet,Entrance matting system - 10 mm - Brushed - Internal dry area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38534,interior-fit-out,Carpet,Entrance matting system - 10 mm - Brushed - Internal wet area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38535,interior-fit-out,Carpet,Entrance matting system - 10 mm - Brushed - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38536,interior-fit-out,Carpet,Entrance matting system - 10 mm - Brushed - External exposed area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38537,interior-fit-out,Carpet,Entrance matting system - 10 mm - Brushed - High-traffic area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38538,interior-fit-out,Carpet,Entrance matting system - 10 mm - Brushed - Back-of-house area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38539,interior-fit-out,Carpet,Entrance matting system - 10 mm - Satin - Internal dry area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38540,interior-fit-out,Carpet,Entrance matting system - 10 mm - Satin - Internal wet area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38541,interior-fit-out,Carpet,Entrance matting system - 10 mm - Satin - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38542,interior-fit-out,Carpet,Entrance matting system - 10 mm - Satin - External exposed area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38543,interior-fit-out,Carpet,Entrance matting system - 10 mm - Satin - High-traffic area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38544,interior-fit-out,Carpet,Entrance matting system - 10 mm - Satin - Back-of-house area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 10 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38545,interior-fit-out,Carpet,Entrance matting system - 12 mm - Natural - Internal dry area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38546,interior-fit-out,Carpet,Entrance matting system - 12 mm - Natural - Internal wet area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38547,interior-fit-out,Carpet,Entrance matting system - 12 mm - Natural - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38548,interior-fit-out,Carpet,Entrance matting system - 12 mm - Natural - External exposed area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38549,interior-fit-out,Carpet,Entrance matting system - 12 mm - Natural - High-traffic area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38550,interior-fit-out,Carpet,Entrance matting system - 12 mm - Natural - Back-of-house area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38551,interior-fit-out,Carpet,Entrance matting system - 12 mm - Polished - Internal dry area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38552,interior-fit-out,Carpet,Entrance matting system - 12 mm - Polished - Internal wet area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-38553,interior-fit-out,Carpet,Entrance matting system - 12 mm - Polished - External sheltered area,"Supply and install entrance matting system complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 09 68 00 | Spec: Material/Type: ___ | Thickness: 12 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
