itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
STRUCT-05527,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Pile caps,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05528,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Precast elements,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05529,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Retaining walls,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05530,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Shear walls,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05531,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Slabs,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05532,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Stairs,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05533,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Tanks,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05534,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 28 mm – Walls,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05535,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Beams,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05536,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Columns,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05537,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Foundations,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05538,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Ground beams,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05539,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Pile caps,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05540,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Precast elements,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05541,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Retaining walls,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05542,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Shear walls,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05543,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Slabs,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05544,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Stairs,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05545,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Tanks,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05546,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 32 mm – Walls,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05547,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 36 mm – Beams,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05548,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 36 mm – Columns,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05549,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 36 mm – Foundations,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05550,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 36 mm – Ground beams,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05551,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 36 mm – Pile caps,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05552,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 36 mm – Precast elements,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
STRUCT-05553,construction,Reinforcement / Bars,Reinforcing bar – GFRP reinforcing bar – 36 mm – Retaining walls,"Supply, cut, bend, place and fix reinforcing bars including tying wire, chairs, spacers, laps and normal wastage in accordance with approved bar bending schedules. | Code Ref: 03 20 00 / 03 21 00 | Spec: Material/Grade: ___ | Diameter: ___ | Coating: ___ | Yield Strength: ___ | Lap/Coupler Requirement: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,kg,,,,,,,
